Latitude: 33.737  Longitude: -117.7
X & Y on Lambert Conformal Conic: -1573263.43 -764511.83
Tile: 11012
Elevation: 454 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,prcp (mm/day),tmax (deg c),tmin (deg c)
2019,140,0.00,18.23,9.77
2019,141,0.00,16.16,9.97
2019,142,4.68,17.26,9.19
2019,143,0.00,15.63,10.12
2019,144,0.00,22.51,9.72
2019,145,0.00,20.36,10.72
2019,146,5.67,13.71,10.03
2019,147,0.00,17.66,8.27
2019,148,0.00,21.11,9.47
2019,149,0.00,24.32,11.42
2019,150,0.00,24.48,12.72
2019,151,0.00,22.52,12.74
2019,152,0.00,17.77,12.86
2019,153,0.00,17.72,12.56
2019,154,0.00,22.68,13.04
2019,155,0.00,23.66,13.13
2019,156,0.00,25.26,14.95
2019,157,0.00,25.52,14.18
2019,158,0.00,23.31,14.02
2019,159,0.00,26.65,13.93
2019,160,0.00,31.41,15.56
2019,161,0.00,35.76,17.87
2019,162,0.00,33.76,18.37
2019,163,0.00,30.21,16.58
2019,164,0.00,24.87,14.35
2019,165,0.00,22.95,13.96
2019,166,0.00,24.52,14.21
2019,167,0.00,22.98,14.61
2019,168,0.00,18.89,14.35
2019,169,0.00,21.52,13.70
2019,170,0.00,26.27,14.73
2019,171,0.00,20.43,14.31
2019,172,0.00,18.63,13.60
2019,173,0.00,24.10,13.93
2019,174,0.00,27.27,14.04
2019,175,0.00,25.31,14.45
2019,176,0.00,20.04,13.86
2019,177,0.00,23.72,13.97
2019,178,0.00,26.04,14.67
2019,179,0.00,27.57,14.51
2019,180,0.00,29.12,16.49
2019,181,0.00,30.40,17.36
2019,182,0.00,30.10,16.44
2019,183,0.00,28.38,15.96
2019,184,0.00,26.22,14.50
2019,185,0.00,26.13,14.15
2019,186,0.00,26.41,14.94
2019,187,0.00,26.69,15.35
2019,188,0.00,25.47,14.78
2019,189,0.00,24.84,14.48
2019,190,0.00,28.29,15.25
2019,191,0.00,28.79,16.37
2019,192,0.00,30.21,17.57
2019,193,0.00,30.88,18.05
2019,194,0.00,30.42,18.31
2019,195,0.00,31.42,17.96
2019,196,0.00,31.46,18.79
2019,197,0.00,30.09,17.60
2019,198,0.00,27.86,17.29
2019,199,0.00,28.91,16.64
2019,200,0.00,26.93,15.54
2019,201,0.00,27.90,15.84
2019,202,0.00,31.18,16.79
2019,203,0.00,31.70,17.94
2019,204,0.00,35.39,21.93
2019,205,0.00,35.75,21.61
2019,206,0.00,34.47,21.37
2019,207,0.00,34.01,21.20
2019,208,0.00,33.86,20.56
2019,209,0.00,31.24,19.50
2019,210,0.00,30.27,18.57
2019,211,0.00,29.32,18.31
2019,212,0.00,29.60,18.02
2019,213,0.00,31.80,18.11
2019,214,0.00,32.50,18.53
2019,215,0.00,32.35,18.92
2019,216,0.00,31.95,18.67
2019,217,0.00,33.03,18.53
2019,218,0.00,33.19,18.21
2019,219,0.00,29.43,18.32
2019,220,0.00,29.62,17.63
2019,221,0.00,29.83,16.99
2019,222,0.00,28.48,16.35
2019,223,0.00,28.31,16.79
2019,224,0.00,28.68,17.17
2019,225,0.00,31.31,18.04
2019,226,0.00,33.29,18.04
2019,227,0.00,32.96,17.94
2019,228,0.00,29.71,16.77
2019,229,0.00,27.84,15.69
2019,230,0.00,28.15,15.82
2019,231,0.00,29.88,16.12
2019,232,0.00,31.08,17.62
2019,233,0.00,33.12,18.33
2019,234,0.00,30.22,17.07
2019,235,0.00,28.86,16.43
2019,236,0.00,32.74,18.20
2019,237,0.00,33.96,19.50
2019,238,0.00,33.21,20.70
2019,239,0.00,31.17,19.39
2019,240,0.00,29.29,19.23
2019,241,0.00,32.05,19.77
2019,242,0.00,33.18,20.32
2019,243,0.00,34.02,19.39
2019,244,0.00,32.03,19.90
2019,245,0.00,34.08,20.45
2019,246,0.00,34.05,22.43
2019,247,0.00,36.30,22.64
2019,248,0.00,34.00,22.30
2019,249,0.00,33.75,21.46
2019,250,0.00,32.62,17.90
2019,251,0.00,27.38,16.19
2019,252,0.00,27.33,15.95
2019,253,0.00,25.41,15.35
2019,254,0.00,26.76,15.12
2019,255,0.00,32.38,17.48
2019,256,0.00,34.44,19.64
2019,257,0.00,35.63,20.05
2019,258,0.00,33.10,19.79
2019,259,0.00,29.11,17.45
2019,260,0.00,27.84,15.85
2019,261,0.00,27.16,16.26
2019,262,0.00,25.64,14.83
2019,263,0.00,26.49,14.88
2019,264,0.00,30.43,16.44
2019,265,0.00,32.38,17.97
2019,266,0.00,28.47,17.35
2019,267,0.00,30.83,16.44
2019,268,0.00,29.37,17.20
2019,269,0.00,22.22,17.13
2019,270,1.28,21.01,16.62
2019,271,0.97,20.09,14.34
2019,272,0.00,21.90,12.66
2019,273,0.00,22.61,11.32
2019,274,0.00,22.83,12.07
2019,275,0.00,27.46,12.65
2019,276,0.00,26.29,13.26
2019,277,0.00,25.92,12.62
2019,278,0.00,29.00,14.49
2019,279,0.00,31.60,14.95
2019,280,0.00,30.61,16.12
2019,281,0.00,28.81,14.56
2019,282,0.00,24.36,13.39
2019,283,0.00,25.14,13.10
2019,284,0.00,28.09,17.47
2019,285,0.00,28.29,13.46
2019,286,0.00,25.23,12.17
2019,287,0.00,23.41,12.87
2019,288,0.00,29.26,13.47
2019,289,0.00,31.25,15.99
2019,290,0.00,24.80,13.07
2019,291,0.00,25.34,12.62
2019,292,0.00,25.73,13.43
2019,293,0.00,27.76,13.38
2019,294,0.00,31.63,16.14
2019,295,0.00,34.18,17.91
2019,296,0.00,32.20,18.16
2019,297,0.00,31.71,18.69
2019,298,0.00,32.50,21.44
2019,299,0.00,31.17,17.11
2019,300,0.00,21.39,12.82
2019,301,0.00,24.03,12.21
2019,302,0.00,21.41,10.88
2019,303,0.00,20.51,12.05
2019,304,0.00,23.87,10.82
2019,305,0.00,27.03,10.44
2019,306,0.00,28.32,12.22
2019,307,0.00,26.61,11.79
2019,308,0.00,27.67,11.94
2019,309,0.00,26.60,12.32
2019,310,0.00,24.40,12.42
2019,311,0.00,25.80,13.23
2019,312,0.00,29.30,13.80
2019,313,0.00,30.56,15.03
2019,314,0.00,25.41,12.90
2019,315,0.00,24.63,13.04
2019,316,0.00,26.92,13.16
2019,317,0.00,24.36,12.82
2019,318,0.00,23.37,12.25
2019,319,0.00,22.14,11.83
2019,320,0.00,26.86,11.83
2019,321,0.00,30.35,14.50
2019,322,0.00,31.29,15.39
2019,323,6.99,26.16,13.24
2019,324,6.42,14.25,8.91
2019,325,0.00,16.36,9.15
2019,326,0.00,19.59,9.85
2019,327,0.00,21.32,11.12
2019,328,0.00,22.93,11.15
2019,329,0.00,19.70,9.36
2019,330,0.00,18.20,9.32
2019,331,18.69,12.50,6.96
2019,332,42.78,9.30,5.27
2019,333,2.86,11.31,3.90
2019,334,0.00,13.42,5.73
2019,335,0.00,17.12,8.73
2019,336,0.00,20.57,9.41
2019,337,7.38,18.56,11.40
2019,338,23.55,14.95,10.32
2019,339,0.00,17.37,9.53
2019,340,4.01,19.72,11.26
2019,341,1.03,16.92,12.93
2019,342,2.16,16.35,11.00
2019,343,0.00,17.93,9.03
2019,344,0.00,18.27,9.25
2019,345,0.00,19.05,8.93
2019,346,0.00,21.06,10.69
2019,347,0.00,21.02,11.10
2019,348,0.00,14.94,10.53
2019,349,0.00,16.36,8.22
2019,350,0.00,16.22,7.12
2019,351,0.00,17.46,8.82
2019,352,0.00,16.64,6.04
2019,353,0.00,17.11,5.54
2019,354,0.00,22.13,8.84
2019,355,0.00,22.04,10.85
2019,356,24.87,17.88,9.82
2019,357,16.12,13.69,7.86
2019,358,3.13,13.61,6.72
2019,359,51.94,11.85,6.36
2019,360,24.35,9.84,4.02
2019,361,0.00,14.23,5.45
2019,362,0.00,15.25,6.21
2019,363,0.00,14.86,7.05
2019,364,0.00,13.48,7.99
2019,365,0.00,18.74,10.67
