Latitude: 33.648  Longitude: -116.38
X & Y on Lambert Conformal Conic: -1459370.98 -797850.56
Tile: 11012
Elevation: 323 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,prcp (mm/day),tmax (deg c),tmin (deg c)
2019,139,0.00,22.47,13.98
2019,140,0.00,23.21,12.17
2019,141,0.00,22.49,13.46
2019,142,0.00,21.29,11.39
2019,143,0.00,21.59,10.93
2019,144,0.00,28.48,11.63
2019,145,0.00,29.06,14.27
2019,146,0.00,22.18,13.87
2019,147,0.00,23.55,11.64
2019,148,0.00,28.79,12.35
2019,149,0.00,32.96,15.52
2019,150,0.00,33.64,16.97
2019,151,0.00,32.89,16.77
2019,152,0.00,31.66,16.62
2019,153,0.00,31.28,17.26
2019,154,0.00,33.54,17.40
2019,155,0.00,35.94,18.37
2019,156,0.00,36.86,18.98
2019,157,0.00,35.69,18.96
2019,158,0.00,34.66,18.04
2019,159,0.00,36.20,17.83
2019,160,0.00,39.19,19.84
2019,161,0.00,41.21,22.65
2019,162,0.00,42.93,23.47
2019,163,0.00,43.36,25.22
2019,164,0.00,38.93,23.22
2019,165,0.00,35.25,20.52
2019,166,0.00,37.35,20.62
2019,167,0.00,36.39,19.93
2019,168,0.00,36.02,19.23
2019,169,0.00,36.64,19.23
2019,170,0.00,37.34,20.67
2019,171,0.00,35.83,21.31
2019,172,0.00,31.19,18.96
2019,173,0.00,36.47,18.40
2019,174,0.00,38.49,18.41
2019,175,0.00,38.67,21.11
2019,176,0.00,33.95,19.21
2019,177,0.00,34.89,17.73
2019,178,0.00,36.23,18.88
2019,179,0.00,38.11,19.00
2019,180,0.00,38.22,21.71
2019,181,0.00,39.86,24.29
2019,182,0.00,40.92,23.26
2019,183,0.00,38.88,22.36
2019,184,0.00,37.30,19.77
2019,185,0.00,36.79,19.20
2019,186,0.00,37.50,19.26
2019,187,0.00,37.85,20.06
2019,188,0.00,36.71,21.02
2019,189,0.00,35.59,19.29
2019,190,0.00,37.30,18.95
2019,191,0.00,40.25,21.82
2019,192,0.00,42.17,24.20
2019,193,0.00,43.43,26.20
2019,194,0.00,42.13,26.08
2019,195,0.00,42.31,24.86
2019,196,0.00,43.69,23.38
2019,197,0.00,41.85,23.65
2019,198,0.00,39.35,21.27
2019,199,0.00,39.59,20.67
2019,200,0.00,38.71,20.79
2019,201,0.00,39.29,22.07
2019,202,0.00,40.30,21.77
2019,203,0.00,38.64,25.92
2019,204,0.00,41.12,27.30
2019,205,0.00,38.00,26.31
2019,206,0.00,39.87,27.36
2019,207,0.00,41.74,26.45
2019,208,0.00,44.03,28.18
2019,209,0.00,43.61,28.06
2019,210,0.00,42.33,25.39
2019,211,0.00,39.94,25.37
2019,212,0.00,38.18,25.63
2019,213,0.00,41.53,24.19
2019,214,0.00,42.84,25.23
2019,215,0.00,42.95,26.55
2019,216,0.00,43.12,26.38
2019,217,0.00,45.34,27.15
2019,218,0.00,42.33,27.46
2019,219,0.00,37.85,26.64
2019,220,0.00,40.88,24.80
2019,221,0.00,39.05,22.35
2019,222,0.00,38.39,21.36
2019,223,0.00,38.05,21.29
2019,224,0.00,38.91,21.17
2019,225,0.00,40.50,22.56
2019,226,0.00,43.85,24.11
2019,227,0.00,44.70,24.15
2019,228,0.00,41.90,22.73
2019,229,0.00,39.32,20.55
2019,230,0.00,38.73,20.70
2019,231,0.00,40.09,21.23
2019,232,0.00,42.52,23.06
2019,233,0.00,43.63,23.59
2019,234,0.00,40.40,21.50
2019,235,0.00,38.19,21.71
2019,236,0.00,37.44,24.92
2019,237,0.00,38.18,25.34
2019,238,0.00,40.26,25.75
2019,239,0.00,40.70,25.67
2019,240,0.00,40.34,25.02
2019,241,0.00,40.10,25.23
2019,242,0.00,42.70,25.68
2019,243,0.00,41.81,24.98
2019,244,0.00,39.97,25.42
2019,245,0.00,37.87,24.31
2019,246,0.00,40.69,27.34
2019,247,0.00,42.69,26.45
2019,248,0.00,39.14,27.92
2019,249,0.00,40.87,26.50
2019,250,0.00,39.95,25.59
2019,251,0.00,35.50,20.13
2019,252,0.00,34.90,19.20
2019,253,0.00,32.85,18.95
2019,254,0.00,34.43,16.78
2019,255,0.00,37.60,18.43
2019,256,0.00,40.32,20.89
2019,257,0.00,40.20,21.71
2019,258,0.00,36.90,22.24
2019,259,0.00,36.42,20.06
2019,260,0.00,34.70,18.29
2019,261,0.00,34.54,17.11
2019,262,0.00,32.69,17.43
2019,263,0.00,32.77,16.45
2019,264,0.00,34.52,17.11
2019,265,0.00,34.63,17.58
2019,266,0.00,34.68,18.99
2019,267,0.00,35.41,18.59
2019,268,2.07,35.22,19.50
2019,269,6.54,28.50,18.70
2019,270,0.00,28.67,20.11
2019,271,0.00,27.82,17.83
2019,272,0.00,26.16,14.95
2019,273,0.00,27.71,11.58
2019,274,0.00,27.48,12.79
2019,275,0.00,30.48,11.85
2019,276,0.00,32.07,13.18
2019,277,0.00,31.97,12.79
2019,278,0.00,33.44,13.52
2019,279,0.00,35.15,15.35
2019,280,0.00,35.33,15.67
2019,281,0.00,34.90,15.57
2019,282,0.00,32.76,14.92
2019,283,0.00,27.30,15.03
2019,284,0.00,27.15,11.95
2019,285,0.00,30.15,11.13
2019,286,0.00,29.75,11.28
2019,287,0.00,29.35,11.78
2019,288,0.00,32.75,13.99
2019,289,0.00,34.25,15.86
2019,290,0.00,31.12,15.20
2019,291,0.00,29.64,14.28
2019,292,0.00,29.69,12.33
2019,293,0.00,30.74,13.96
2019,294,0.00,32.71,13.78
2019,295,0.00,34.23,15.54
2019,296,0.00,34.94,15.03
2019,297,0.00,31.99,19.26
2019,298,0.00,30.90,14.25
2019,299,0.00,30.27,12.39
2019,300,0.00,27.73,11.42
2019,301,0.00,21.61,8.94
2019,302,0.00,22.08,5.42
2019,303,0.00,19.47,8.65
2019,304,0.00,22.36,3.88
2019,305,0.00,25.65,3.69
2019,306,0.00,29.03,7.72
2019,307,0.00,28.18,8.97
2019,308,0.00,28.80,9.46
2019,309,0.00,30.73,10.71
2019,310,0.00,31.68,13.15
2019,311,0.00,29.47,12.27
2019,312,0.00,31.79,13.13
2019,313,0.00,30.95,13.32
2019,314,0.00,29.94,11.64
2019,315,0.00,29.58,10.91
2019,316,0.00,29.87,11.71
2019,317,0.00,27.81,10.85
2019,318,0.00,27.01,11.44
2019,319,0.00,27.13,10.96
2019,320,0.00,30.60,12.27
2019,321,0.00,31.05,13.89
2019,322,0.00,30.22,12.14
2019,323,5.82,25.28,12.22
2019,324,5.37,17.32,9.85
2019,325,0.00,17.12,7.69
2019,326,0.00,18.93,7.06
2019,327,0.00,21.15,8.30
2019,328,0.00,23.27,7.88
2019,329,0.00,20.65,5.44
2019,330,0.00,17.53,6.69
2019,331,0.00,15.30,5.97
2019,332,13.64,13.12,4.40
2019,333,0.00,11.80,4.13
2019,334,0.00,13.97,2.22
2019,335,0.00,17.24,5.38
2019,336,0.00,20.67,6.83
2019,337,3.89,18.28,9.00
2019,338,10.96,13.88,9.88
2019,339,0.00,18.23,7.13
2019,340,0.00,19.45,9.03
2019,341,0.00,17.48,11.37
2019,342,0.00,17.46,10.50
2019,343,0.00,20.78,9.21
2019,344,0.00,20.33,6.39
2019,345,0.00,20.69,6.02
2019,346,0.00,21.70,8.66
2019,347,0.00,22.37,7.87
2019,348,0.00,20.19,8.24
2019,349,0.00,18.53,8.00
2019,350,0.00,16.48,4.82
2019,351,0.00,15.76,3.99
2019,352,0.00,15.86,1.18
2019,353,0.00,18.79,1.57
2019,354,0.00,20.73,4.82
2019,355,0.00,19.91,5.82
2019,356,0.00,15.52,6.79
2019,357,7.54,12.45,6.55
2019,358,0.00,16.07,5.67
2019,359,0.00,14.14,5.79
2019,360,14.57,9.47,5.60
2019,361,0.00,14.85,4.16
2019,362,0.00,15.34,1.69
2019,363,0.00,13.44,2.08
2019,364,0.86,12.75,4.95
2019,365,0.00,19.12,7.69
