Latitude: 33.823  Longitude: -116.75
X & Y on Lambert Conformal Conic: -1488155.18 -772923.41
Tile: 11012
Elevation: 2197 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,prcp (mm/day),tmax (deg c),tmin (deg c)
2019,109,0.00,19.71,3.04
2019,110,0.00,15.32,2.07
2019,111,0.00,13.27,2.05
2019,112,0.00,14.97,1.03
2019,113,0.00,18.26,4.20
2019,114,0.00,20.05,4.21
2019,115,0.00,21.12,5.33
2019,116,0.00,20.62,4.62
2019,117,0.00,19.46,4.95
2019,118,0.00,20.14,6.81
2019,119,6.34,10.45,2.97
2019,120,6.51,11.60,1.89
2019,121,0.00,14.87,0.99
2019,122,0.00,15.91,-0.36
2019,123,0.00,17.23,1.08
2019,124,0.00,17.65,0.77
2019,125,0.00,15.63,0.38
2019,126,3.54,8.59,1.09
2019,127,0.00,11.84,1.64
2019,128,0.00,14.18,1.18
2019,129,0.00,13.98,1.57
2019,130,0.00,6.41,1.76
2019,131,0.00,12.22,2.26
2019,132,0.00,16.14,1.77
2019,133,0.00,17.08,3.40
2019,134,0.00,18.14,5.05
2019,135,0.00,16.50,5.31
2019,136,7.20,5.94,2.97
2019,137,0.00,11.10,-1.28
2019,138,0.00,12.86,-2.15
2019,139,16.20,4.45,0.32
2019,140,10.47,8.77,-2.93
2019,141,0.00,7.60,-0.20
2019,142,16.21,4.21,-3.83
2019,143,14.09,4.13,-1.92
2019,144,0.00,12.17,-1.85
2019,145,0.00,11.63,-0.91
2019,146,10.41,7.52,-1.60
2019,147,0.00,8.45,-1.74
2019,148,0.00,12.42,-1.10
2019,149,0.00,15.60,2.21
2019,150,0.00,16.38,2.95
2019,151,0.00,17.13,3.81
2019,152,0.00,16.28,2.60
2019,153,0.00,17.39,3.15
2019,154,0.00,18.63,5.67
2019,155,0.00,23.42,6.32
2019,156,0.00,24.46,7.52
2019,157,0.00,23.43,8.19
2019,158,0.00,20.60,7.25
2019,159,0.00,21.52,5.81
2019,160,0.00,23.35,8.34
2019,161,0.00,25.30,6.71
2019,162,0.00,26.12,9.38
2019,163,0.00,26.37,9.68
2019,164,0.00,23.22,6.24
2019,165,0.00,22.07,9.41
2019,166,0.00,24.78,10.05
2019,167,0.00,23.25,9.02
2019,168,0.00,21.08,6.19
2019,169,0.00,23.11,8.09
2019,170,0.00,23.57,8.32
2019,171,0.00,22.36,8.14
2019,172,0.00,20.26,9.39
2019,173,0.00,20.68,5.24
2019,174,0.00,21.59,6.62
2019,175,0.00,23.12,6.40
2019,176,0.00,21.38,6.70
2019,177,0.00,21.72,5.13
2019,178,0.00,22.53,5.64
2019,179,0.00,23.58,6.12
2019,180,0.00,23.99,7.44
2019,181,0.00,24.81,7.33
2019,182,0.00,24.83,8.80
2019,183,0.00,24.67,7.92
2019,184,0.00,23.34,6.80
2019,185,0.00,22.35,5.87
2019,186,0.00,22.60,5.20
2019,187,0.00,23.96,7.56
2019,188,0.00,21.86,8.35
2019,189,0.00,22.10,6.19
2019,190,0.00,23.50,6.46
2019,191,0.00,24.85,8.58
2019,192,0.00,27.73,8.35
2019,193,0.00,27.88,11.47
2019,194,0.00,27.97,13.58
2019,195,0.00,28.30,9.54
2019,196,0.00,27.96,12.13
2019,197,0.00,26.78,10.03
2019,198,0.00,25.03,9.02
2019,199,0.00,24.71,9.02
2019,200,0.00,24.98,8.23
2019,201,0.00,25.93,10.40
2019,202,0.00,29.24,12.62
2019,203,0.00,26.48,12.66
2019,204,0.00,27.17,14.62
2019,205,0.00,25.24,12.37
2019,206,0.00,24.43,13.67
2019,207,0.00,24.86,11.20
2019,208,0.00,28.00,11.47
2019,209,0.00,29.44,13.01
2019,210,0.00,29.33,13.41
2019,211,0.00,28.76,12.05
2019,212,0.00,26.23,10.59
2019,213,0.00,26.58,10.83
2019,214,0.00,26.84,12.61
2019,215,0.00,27.75,13.98
2019,216,0.00,27.66,13.70
2019,217,0.00,28.43,12.10
2019,218,0.00,27.06,13.17
2019,219,0.00,25.61,13.37
2019,220,0.00,25.39,10.98
2019,221,0.00,23.74,9.18
2019,222,0.00,23.10,6.44
2019,223,0.00,24.30,5.54
2019,224,0.00,25.73,8.51
2019,225,0.00,26.49,9.62
2019,226,0.00,27.68,11.01
2019,227,0.00,27.96,10.24
2019,228,0.00,27.33,9.42
2019,229,0.00,26.36,7.74
2019,230,0.00,25.58,7.81
2019,231,0.00,26.35,8.53
2019,232,0.00,27.84,8.74
2019,233,0.00,28.04,10.44
2019,234,0.00,27.21,10.39
2019,235,0.00,26.33,9.68
2019,236,0.00,27.88,10.97
2019,237,0.00,27.30,11.30
2019,238,0.00,27.32,13.81
2019,239,0.00,27.67,12.38
2019,240,0.00,26.35,12.77
2019,241,0.00,27.34,11.41
2019,242,0.00,27.11,10.62
2019,243,0.00,28.43,12.49
2019,244,0.00,28.52,12.08
2019,245,0.00,25.96,12.41
2019,246,0.00,26.20,9.42
2019,247,0.00,29.75,11.40
2019,248,0.00,24.58,14.39
2019,249,0.00,24.60,10.11
2019,250,0.00,24.32,7.21
2019,251,0.00,21.37,6.94
2019,252,0.00,22.41,6.26
2019,253,0.00,19.40,5.35
2019,254,0.00,21.92,4.50
2019,255,0.00,26.70,9.68
2019,256,0.00,28.48,10.07
2019,257,0.00,29.02,10.65
2019,258,0.00,26.05,11.11
2019,259,0.00,23.15,9.27
2019,260,0.00,20.75,5.92
2019,261,0.00,21.39,4.59
2019,262,0.00,18.36,4.59
2019,263,0.00,20.19,2.32
2019,264,0.00,23.33,4.79
2019,265,0.00,24.47,9.88
2019,266,0.00,21.38,8.48
2019,267,0.00,23.65,7.90
2019,268,0.00,24.30,9.09
2019,269,0.00,16.52,8.91
2019,270,0.00,13.28,8.02
2019,271,0.00,13.14,4.27
2019,272,0.00,12.52,0.28
2019,273,0.00,14.72,-1.50
2019,274,0.00,14.57,1.42
2019,275,0.00,19.92,-0.31
2019,276,0.00,20.38,3.39
2019,277,0.00,19.71,2.00
2019,278,0.00,22.91,3.15
2019,279,0.00,24.42,5.39
2019,280,0.00,24.08,6.13
2019,281,0.00,21.08,5.87
2019,282,0.00,18.87,2.04
2019,283,0.00,18.61,2.96
2019,284,0.00,18.20,-0.45
2019,285,0.00,20.13,0.66
2019,286,0.00,17.97,-0.84
2019,287,0.00,16.83,0.46
2019,288,0.00,21.85,1.96
2019,289,0.00,22.38,4.08
2019,290,0.00,17.86,4.47
2019,291,0.00,18.40,1.35
2019,292,0.00,19.81,3.20
2019,293,0.00,20.20,4.56
2019,294,0.00,20.26,5.54
2019,295,0.00,20.71,5.97
2019,296,0.00,20.82,4.66
2019,297,0.00,19.18,7.59
2019,298,0.00,22.42,6.23
2019,299,0.00,21.25,5.74
2019,300,0.00,15.47,3.42
2019,301,0.00,15.49,-2.80
2019,302,0.00,15.10,-0.02
2019,303,0.00,15.44,-2.90
2019,304,0.00,17.92,-1.48
2019,305,0.00,20.13,-0.37
2019,306,0.00,21.10,3.83
2019,307,0.00,18.48,0.98
2019,308,0.00,19.58,1.04
2019,309,0.00,16.93,2.70
2019,310,0.00,16.74,1.29
2019,311,0.00,16.79,1.49
2019,312,0.00,17.22,3.92
2019,313,0.00,20.32,2.88
2019,314,0.00,18.06,3.27
2019,315,0.00,18.85,2.60
2019,316,0.00,18.80,2.93
2019,317,0.00,18.22,3.05
2019,318,0.00,17.47,3.99
2019,319,0.00,15.01,2.34
2019,320,0.00,15.17,2.40
2019,321,0.00,19.32,3.65
2019,322,0.00,17.73,3.52
2019,323,9.18,15.23,4.25
2019,324,14.37,1.04,-2.92
2019,325,0.00,3.22,-3.08
2019,326,0.00,4.90,-6.83
2019,327,0.00,7.67,-3.57
2019,328,0.00,10.97,-2.23
2019,329,0.00,9.15,-4.17
2019,330,0.00,6.04,-5.00
2019,331,8.82,1.12,-5.68
2019,332,37.44,-2.00,-6.01
2019,333,5.51,-2.64,-8.27
2019,334,0.00,5.83,-10.57
2019,335,0.00,10.48,-1.83
2019,336,0.00,11.90,0.78
2019,337,12.60,9.47,0.33
2019,338,22.55,5.48,1.21
2019,339,0.00,10.10,-1.92
2019,340,3.60,10.35,-0.81
2019,341,7.29,7.70,4.09
2019,342,5.76,5.78,-2.97
2019,343,0.00,6.68,-4.04
2019,344,0.00,9.50,-4.40
2019,345,0.00,12.23,-2.45
2019,346,0.00,15.92,3.49
2019,347,0.00,15.64,5.07
2019,348,0.00,9.90,-3.24
2019,349,0.00,4.82,-9.42
2019,350,0.00,4.30,-4.99
2019,351,0.00,7.85,-2.60
2019,352,0.00,7.49,-12.15
2019,353,0.00,9.27,-5.45
2019,354,0.00,13.92,-0.15
2019,355,0.00,13.01,1.03
2019,356,0.00,8.04,2.78
2019,357,12.27,4.04,-1.28
2019,358,5.70,2.31,-6.65
2019,359,16.39,-1.30,-5.33
2019,360,13.69,-1.54,-6.33
2019,361,0.00,1.22,-8.60
2019,362,0.00,4.85,-8.75
2019,363,0.00,6.81,-5.34
2019,364,0.00,2.50,-3.63
2019,365,0.00,6.93,-3.31
