Latitude: 33.61  Longitude: -116.45
X & Y on Lambert Conformal Conic: -1466325.03 -800618.74
Tile: 11012
Elevation: 1304 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 

year,yday,prcp (mm/day),tmax (deg c),tmin (deg c)
2019,132,0.00,23.68,8.64
2019,133,0.00,24.67,10.25
2019,134,0.00,26.49,10.92
2019,135,0.00,24.67,12.17
2019,136,0.00,15.26,8.77
2019,137,0.00,17.93,5.36
2019,138,0.00,20.54,5.15
2019,139,0.00,13.50,7.15
2019,140,0.00,15.63,4.39
2019,141,0.00,14.63,6.34
2019,142,0.00,12.68,3.51
2019,143,0.00,13.41,4.21
2019,144,0.00,20.12,4.73
2019,145,0.00,20.63,6.50
2019,146,0.00,14.94,6.06
2019,147,0.00,15.62,4.88
2019,148,0.00,20.57,5.39
2019,149,0.00,23.98,9.04
2019,150,0.00,24.95,9.88
2019,151,0.00,25.12,10.39
2019,152,0.00,24.41,9.36
2019,153,0.00,24.98,9.92
2019,154,0.00,26.38,11.59
2019,155,0.00,29.77,12.78
2019,156,0.00,30.75,13.26
2019,157,0.00,29.70,13.69
2019,158,0.00,27.86,12.54
2019,159,0.00,28.88,12.14
2019,160,0.00,30.68,13.84
2019,161,0.00,33.07,13.64
2019,162,0.00,34.34,15.77
2019,163,0.00,34.95,17.54
2019,164,0.00,31.25,15.46
2019,165,0.00,29.00,15.42
2019,166,0.00,31.62,15.70
2019,167,0.00,30.45,14.77
2019,168,0.00,29.49,12.68
2019,169,0.00,30.39,13.68
2019,170,0.00,30.60,14.81
2019,171,0.00,29.58,15.13
2019,172,0.00,25.82,14.28
2019,173,0.00,29.12,11.45
2019,174,0.00,30.11,12.81
2019,175,0.00,31.11,14.14
2019,176,0.00,28.07,13.06
2019,177,0.00,28.49,11.64
2019,178,0.00,29.44,12.29
2019,179,0.00,30.88,12.51
2019,180,0.00,30.91,14.61
2019,181,0.00,32.04,15.89
2019,182,0.00,32.79,16.45
2019,183,0.00,31.52,15.72
2019,184,0.00,30.32,13.54
2019,185,0.00,29.66,12.76
2019,186,0.00,30.23,12.23
2019,187,0.00,31.09,13.97
2019,188,0.00,29.42,15.05
2019,189,0.00,29.26,12.88
2019,190,0.00,30.35,12.91
2019,191,0.00,32.80,15.33
2019,192,0.00,34.96,16.03
2019,193,0.00,35.53,19.32
2019,194,0.00,34.91,19.97
2019,195,0.00,35.11,17.13
2019,196,0.00,35.55,17.66
2019,197,0.00,34.15,16.80
2019,198,0.00,32.27,15.26
2019,199,0.00,32.16,15.06
2019,200,0.00,31.84,14.98
2019,201,0.00,32.91,17.15
2019,202,0.00,34.52,17.28
2019,203,0.00,32.40,19.85
2019,204,0.00,33.77,20.52
2019,205,0.00,31.24,18.95
2019,206,0.00,32.01,19.93
2019,207,0.00,33.07,18.51
2019,208,0.00,35.80,19.81
2019,209,0.00,36.31,20.91
2019,210,0.00,35.93,20.13
2019,211,0.00,34.52,19.31
2019,212,0.00,32.15,18.59
2019,213,0.00,33.88,17.70
2019,214,0.00,34.83,19.13
2019,215,0.00,35.17,20.26
2019,216,0.00,35.42,20.30
2019,217,0.00,36.77,20.14
2019,218,0.00,34.42,20.79
2019,219,0.00,31.46,20.18
2019,220,0.00,33.13,18.35
2019,221,0.00,31.28,15.89
2019,222,0.00,30.69,14.01
2019,223,0.00,31.09,13.67
2019,224,0.00,32.30,14.68
2019,225,0.00,33.27,16.35
2019,226,0.00,35.44,17.47
2019,227,0.00,36.31,17.00
2019,228,0.00,34.63,16.06
2019,229,0.00,33.02,14.67
2019,230,0.00,32.45,14.67
2019,231,0.00,33.37,15.10
2019,232,0.00,35.39,15.95
2019,233,0.00,35.86,17.10
2019,234,0.00,33.84,16.11
2019,235,0.00,32.63,16.31
2019,236,0.00,31.97,18.07
2019,237,0.00,32.45,18.61
2019,238,0.00,33.59,19.58
2019,239,0.00,34.15,18.76
2019,240,0.00,33.62,19.18
2019,241,0.00,33.60,18.30
2019,242,0.00,34.64,18.08
2019,243,0.00,34.83,19.08
2019,244,0.00,33.63,18.62
2019,245,0.00,31.69,18.24
2019,246,0.00,33.28,18.25
2019,247,0.00,36.10,18.72
2019,248,0.00,31.47,20.98
2019,249,0.00,32.60,18.24
2019,250,0.00,31.87,16.71
2019,251,0.00,28.51,13.33
2019,252,0.00,28.84,12.61
2019,253,0.00,26.27,11.99
2019,254,0.00,28.14,10.16
2019,255,0.00,31.22,13.84
2019,256,0.00,34.00,14.57
2019,257,0.00,34.15,15.27
2019,258,0.00,31.22,16.62
2019,259,0.00,29.85,14.78
2019,260,0.00,27.54,11.91
2019,261,0.00,27.80,10.34
2019,262,0.00,25.37,10.83
2019,263,0.00,26.50,8.74
2019,264,0.00,28.18,10.64
2019,265,0.00,28.98,12.89
2019,266,0.00,27.72,13.45
2019,267,0.00,28.53,13.00
2019,268,0.00,29.07,13.55
2019,269,8.37,22.67,13.46
2019,270,0.00,21.16,13.77
2019,271,0.00,20.24,10.79
2019,272,0.00,19.02,7.68
2019,273,0.00,21.02,4.45
2019,274,0.00,21.10,6.38
2019,275,0.00,24.40,5.59
2019,276,0.00,26.24,7.69
2019,277,0.00,25.82,7.00
2019,278,0.00,27.84,7.98
2019,279,0.00,28.98,9.68
2019,280,0.00,29.23,9.91
2019,281,0.00,27.70,10.08
2019,282,0.00,25.65,8.28
2019,283,0.00,22.08,8.85
2019,284,0.00,21.57,4.82
2019,285,0.00,24.48,4.91
2019,286,0.00,23.52,4.54
2019,287,0.00,23.05,5.83
2019,288,0.00,26.45,7.70
2019,289,0.00,27.62,8.99
2019,290,0.00,24.08,9.11
2019,291,0.00,23.82,7.37
2019,292,0.00,24.51,7.31
2019,293,0.00,24.62,8.92
2019,294,0.00,25.58,8.97
2019,295,0.00,26.50,9.79
2019,296,0.00,27.20,8.90
2019,297,0.00,24.44,12.54
2019,298,0.00,25.16,9.05
2019,299,0.00,25.17,8.01
2019,300,0.00,21.62,7.23
2019,301,0.00,17.32,2.50
2019,302,0.00,18.06,2.04
2019,303,0.00,16.35,2.26
2019,304,0.00,18.88,-0.23
2019,305,0.00,21.73,0.32
2019,306,0.00,23.91,4.88
2019,307,0.00,22.74,3.76
2019,308,0.00,23.42,4.28
2019,309,0.00,22.84,5.67
2019,310,0.00,23.43,6.11
2019,311,0.00,22.06,6.00
2019,312,0.00,23.52,7.55
2019,313,0.00,24.75,6.99
2019,314,0.00,23.42,6.52
2019,315,0.00,23.21,6.01
2019,316,0.00,23.74,6.25
2019,317,0.00,22.55,6.23
2019,318,0.00,21.90,6.95
2019,319,0.00,21.04,6.27
2019,320,0.00,21.84,6.77
2019,321,0.00,24.04,7.87
2019,322,0.00,22.96,6.97
2019,323,9.66,19.48,7.92
2019,324,11.02,9.11,3.21
2019,325,0.00,9.43,1.69
2019,326,0.00,10.58,-0.44
2019,327,0.00,13.00,1.97
2019,328,0.00,16.02,2.18
2019,329,0.00,14.29,-0.34
2019,330,0.00,11.06,0.66
2019,331,0.00,7.96,-0.27
2019,332,15.95,5.73,-0.97
2019,333,2.29,4.09,-2.38
2019,334,0.00,9.26,-4.58
2019,335,0.00,12.87,1.04
2019,336,0.00,15.81,3.44
2019,337,8.77,13.31,4.20
2019,338,15.07,9.24,5.22
2019,339,0.00,14.08,2.39
2019,340,0.00,13.85,3.58
2019,341,0.00,12.34,7.24
2019,342,0.00,11.11,3.09
2019,343,0.00,13.46,2.34
2019,344,0.00,14.47,0.49
2019,345,0.00,16.26,1.09
2019,346,0.00,18.33,5.46
2019,347,0.00,18.73,6.23
2019,348,0.00,15.53,2.01
2019,349,0.00,11.12,-1.38
2019,350,0.00,9.43,-0.42
2019,351,0.00,10.18,0.14
2019,352,0.00,11.18,-6.63
2019,353,0.00,13.52,-2.74
2019,354,0.00,16.13,1.79
2019,355,0.00,15.34,2.80
2019,356,0.00,11.34,4.26
2019,357,9.40,7.60,2.20
2019,358,0.00,8.95,-1.02
2019,359,0.00,6.24,0.01
2019,360,13.13,3.86,-0.85
2019,361,0.00,7.43,-2.38
2019,362,0.00,9.40,-4.18
2019,363,0.00,9.54,-2.36
2019,364,3.74,6.79,-0.21
2019,365,0.00,12.10,1.27
